date,date_label,region_code,domaine_code,code_indicateur,valeur,unite,source_code,version_serie,fiabilite,qualite_flag,fichier_source,date_insertion
2006-01-01,2006,MA00,BUDGET,DEFICIT.BUDGET,2844.20390505,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
2007-01-01,2007,MA00,BUDGET,DEFICIT.BUDGET,2848.55580233,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
2007-01-01,2007,MA00,BUDGET,DEFICIT.BUDGET,8620.16835861,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
2007-01-01,2007,MA00,BUDGET,DEFICIT.BUDGET,3064.81659064,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
2007-01-01,2007,MA00,BUDGET,DEFICIT.BUDGET,3057.0595693,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
2008-01-01,2008,MA00,BUDGET,DEFICIT.BUDGET,3066.3152847200004,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
2008-01-01,2008,MA00,BUDGET,DEFICIT.BUDGET,3109.05382973,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
2008-01-01,2008,MA00,BUDGET,DEFICIT.BUDGET,3268.276627370001,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
2008-01-01,2008,MA00,BUDGET,DEFICIT.BUDGET,3210.50737586,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
2009-01-01,2009,MA00,BUDGET,DEFICIT.BUDGET,3203.72940071,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
2009-01-01,2009,MA00,BUDGET,DEFICIT.BUDGET,3350.425660129399,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
2009-01-01,2009,MA00,BUDGET,DEFICIT.BUDGET,9278.3132952243,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
2009-01-01,2009,MA00,BUDGET,DEFICIT.BUDGET,9517.55471247,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
2010-01-01,2010,MA00,BUDGET,DEFICIT.BUDGET,9670.828538939999,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
2010-01-01,2010,MA00,BUDGET,DEFICIT.BUDGET,10075.11020988,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
2010-01-01,2010,MA00,BUDGET,DEFICIT.BUDGET,9818.22277465,%PIB,FIN,recente,2,,finances\2006\dette-exterieure-brute-2006-2012-2012-mef.xls,2026-07-23T21:00:01.837543+0000
